num_voters,num_questions,num_choices,tally_time,decrypt_time
1000,10,1,0.348,0.162
1000,10,1,0.353,0.164
1000,10,2,0.651,0.305
1000,10,2,0.657,0.307
1000,10,2,0.664,0.302
1000,10,2,0.665,0.307
1000,10,2,0.659,0.291
1000,10,3,0.954,0.459
1000,10,3,0.962,0.441
1000,10,3,0.968,0.439
1000,10,3,1.005,0.453
1000,10,3,0.985,0.442
1000,10,4,1.305,0.576
1000,10,4,1.292,0.582
1000,10,4,1.297,0.592
1000,10,4,1.276,0.584
1000,10,4,1.254,0.573
1000,10,5,1.579,0.719
1000,10,5,1.587,0.734
1000,10,5,1.600,0.724
1000,10,5,1.676,0.746
1000,10,5,1.607,0.726
1000,10,6,1.903,0.870
1000,10,6,1.909,0.850
1000,10,6,1.914,0.882
1000,10,6,1.910,0.858
1000,10,6,1.910,0.855
1000,10,7,2.241,1.000
1000,10,7,2.260,1.000
1000,10,7,2.283,1.017
1000,10,7,2.278,1.007
1000,10,7,2.306,1.010
1000,10,9,2.880,1.270
1000,10,9,2.871,1.257
1000,10,9,2.872,1.293
1000,10,9,2.905,1.271
1000,10,9,3.253,1.321
1000,10,9,3.064,1.306
1000,10,9,3.071,1.309
1000,10,9,3.051,1.312
1000,10,9,3.085,1.336
1000,10,9,3.060,1.309
1000,10,10,3.335,1.471
1000,10,10,3.346,1.482
1000,10,10,3.379,1.473
1000,10,10,3.412,1.456
1000,10,10,3.358,1.455
5000,1,1,0.260,0.105
5000,1,1,0.257,0.101
5000,1,1,0.255,0.099
5000,1,1,0.259,0.103
5000,1,1,0.267,0.101
5000,1,2,0.420,0.115
5000,1,2,0.423,0.115
5000,1,2,0.445,0.118
5000,1,2,0.428,0.114
5000,1,2,0.420,0.120
5000,1,3,0.617,0.133
5000,1,3,0.612,0.131
5000,1,3,0.589,0.132
5000,1,3,0.636,0.134
5000,1,3,0.605,0.128
5000,1,4,0.762,0.145
5000,1,4,0.777,0.147
5000,1,4,0.749,0.141
5000,1,4,0.751,0.147
5000,1,4,0.805,0.148
5000,1,5,0.927,0.160
5000,1,5,0.946,0.160
5000,1,5,0.931,0.161
5000,1,5,0.931,0.159
5000,1,5,0.969,0.166
5000,1,6,1.093,0.195
5000,1,6,1.149,0.176
5000,1,6,1.098,0.172
5000,1,6,1.107,0.177
5000,1,6,1.106,0.175
5000,1,7,1.347,0.195
5000,1,7,1.277,0.187
5000,1,7,1.262,0.192
5000,1,7,1.286,0.193
5000,1,7,1.270,0.193
5000,1,9,1.625,0.217
5000,1,9,1.632,0.219
5000,1,9,1.595,0.222
5000,1,9,1.651,0.224
5000,1,9,1.597,0.218
5000,1,9,1.682,0.218
5000,1,9,1.648,0.222
5000,1,9,1.593,0.217
5000,1,9,1.639,0.224
5000,1,9,1.601,0.219
5000,1,10,1.898,0.235
5000,1,10,1.718,0.232
5000,1,10,1.726,0.233
5000,1,10,1.707,0.233
5000,1,10,1.717,0.227
5000,2,1,0.431,0.116
5000,2,1,0.424,0.113
5000,2,1,0.404,0.112
5000,2,1,0.409,0.114
5000,2,1,0.406,0.110
5000,2,2,0.739,0.146
5000,2,2,0.732,0.139
5000,2,2,0.732,0.144
5000,2,2,0.832,0.151
5000,2,2,0.812,0.149
5000,2,3,1.097,0.173
5000,2,3,1.082,0.175
5000,2,3,1.086,0.175
5000,2,3,1.097,0.176
5000,2,3,1.082,0.172
5000,2,4,1.423,0.204
5000,2,4,1.415,0.199
5000,2,4,1.426,0.199
5000,2,4,1.396,0.201
5000,2,4,1.417,0.204
5000,2,5,1.753,0.233
5000,2,5,1.752,0.232
5000,2,5,1.743,0.229
5000,2,5,1.738,0.232
5000,2,5,1.756,0.231
5000,2,6,2.081,0.259
5000,2,6,2.086,0.257
5000,2,6,2.111,0.256
5000,2,6,2.075,0.260
5000,2,6,2.071,0.260
5000,2,7,2.427,0.289
5000,2,7,2.423,0.286
5000,2,7,2.423,0.289
5000,2,7,2.401,0.289
5000,2,7,2.392,0.288
5000,2,9,3.097,0.349
5000,2,9,3.097,0.355
5000,2,9,3.037,0.342
5000,2,9,3.086,0.347
5000,2,9,3.068,0.347
5000,2,9,3.093,0.348
5000,2,9,3.093,0.345
5000,2,9,3.086,0.351
5000,2,9,3.069,0.346
5000,2,9,3.075,0.346
5000,2,10,3.421,0.376
5000,2,10,3.420,0.379
5000,2,10,3.424,0.372
5000,2,10,3.413,0.375
5000,2,10,3.419,0.371
5000,3,1,0.587,0.129
5000,3,1,0.583,0.128
5000,3,1,0.598,0.132
5000,3,1,0.594,0.131
5000,3,1,0.595,0.128
5000,3,2,1.069,0.177
5000,3,2,1.088,0.175
5000,3,2,1.077,0.176
5000,3,2,1.086,0.171
5000,3,2,1.074,0.176
5000,3,3,1.584,0.218
5000,3,3,1.587,0.217
5000,3,3,1.578,0.216
5000,3,3,1.578,0.218
5000,3,3,1.567,0.217
5000,3,4,2.064,0.257
5000,3,4,2.079,0.258
5000,3,4,2.067,0.261
5000,3,4,2.060,0.259
5000,3,4,2.083,0.260
5000,3,5,2.566,0.302
5000,3,5,2.601,0.308
5000,3,5,2.544,0.301
5000,3,5,2.548,0.302
5000,3,5,2.564,0.304
5000,3,6,3.057,0.347
5000,3,6,3.049,0.345
5000,3,6,3.073,0.348
5000,3,6,3.081,0.345
5000,3,6,3.086,0.344
5000,3,7,3.560,0.393
5000,3,7,3.564,0.386
5000,3,7,3.557,0.388
5000,3,7,3.559,0.387
5000,3,7,3.567,0.387
5000,3,9,4.541,0.471
5000,3,9,4.522,0.474
5000,3,9,4.564,0.472
5000,3,9,4.557,0.478
5000,3,9,4.581,0.474
5000,3,9,4.561,0.473
5000,3,9,4.537,0.475
5000,3,9,4.563,0.471
5000,3,9,4.548,0.475
5000,3,9,4.551,0.473
5000,3,10,5.043,0.512
5000,3,10,5.085,0.523
5000,3,10,5.054,0.519
5000,3,10,5.081,0.531
5000,3,10,5.163,0.520
5000,4,1,0.804,0.150
5000,4,1,0.780,0.143
5000,4,1,0.765,0.142
5000,4,1,0.749,0.149
5000,4,1,0.756,0.148
5000,4,2,1.420,0.204
5000,4,2,1.414,0.204
5000,4,2,1.443,0.212
5000,4,2,1.409,0.201
5000,4,2,1.435,0.204
5000,4,3,2.076,0.263
5000,4,3,2.101,0.257
5000,4,3,2.251,0.254
5000,4,3,2.057,0.268
5000,4,3,2.069,0.264
5000,4,4,2.730,0.318
5000,4,4,2.800,0.325
5000,4,4,3.554,0.403
5000,4,4,3.125,0.325
5000,4,4,4.860,0.455
5000,4,5,4.360,0.432
5000,4,5,3.840,0.466
5000,4,5,5.233,0.398
5000,4,5,4.067,0.405
5000,4,5,3.729,0.397
5000,4,6,4.591,0.445
5000,4,6,4.258,0.454
5000,4,6,4.323,0.496
5000,4,6,4.474,0.495
5000,4,6,4.306,0.450
5000,4,7,5.017,0.502
5000,4,7,4.973,0.500
5000,4,7,5.233,0.503
5000,4,7,5.276,0.587
5000,4,7,5.347,0.495
5000,4,9,6.365,0.622
5000,4,9,6.361,0.617
5000,4,9,6.427,0.620
5000,4,9,6.373,0.615
5000,4,9,6.336,0.624
5000,4,9,6.367,0.621
5000,4,9,6.370,0.624
5000,4,9,6.293,0.618
5000,4,9,6.384,0.625
5000,4,9,6.368,0.651
5000,4,10,7.339,0.681
5000,4,10,7.126,0.683
5000,4,10,7.117,0.684
5000,4,10,7.068,0.695
5000,4,10,7.003,0.671
5000,5,1,0.966,0.165
5000,5,1,0.980,0.161
5000,5,1,0.972,0.163
5000,5,1,0.972,0.165
5000,5,1,0.980,0.169
5000,5,2,1.818,0.238
5000,5,2,1.905,0.235
5000,5,2,1.854,0.239
5000,5,2,1.847,0.281
5000,5,2,1.855,0.237
5000,5,3,2.720,0.312
5000,5,3,2.716,0.308
5000,5,3,2.684,0.314
5000,5,3,2.694,0.310
5000,5,3,2.718,0.314
5000,5,4,3.561,0.381
5000,5,4,3.504,0.384
5000,5,4,3.617,0.389
5000,5,4,3.587,0.387
5000,5,4,3.556,0.426
5000,5,5,4.495,0.463
5000,5,5,4.478,0.504
5000,5,5,4.483,0.462
5000,5,5,4.448,0.505
5000,5,5,4.496,0.459
5000,5,6,5.385,0.528
5000,5,6,5.249,0.527
5000,5,6,5.361,0.536
5000,5,6,5.337,0.535
5000,5,6,5.342,0.545
5000,5,7,6.176,0.623
5000,5,7,6.243,0.607
5000,5,7,6.150,0.606
5000,5,7,6.157,0.608
5000,5,7,6.129,0.606
5000,5,9,7.995,0.756
5000,5,9,7.946,0.758
5000,5,9,7.935,0.757
5000,5,9,7.900,0.749
5000,5,9,7.994,0.767
5000,5,9,7.972,0.760
5000,5,9,7.852,0.741
5000,5,9,7.949,0.758
5000,5,9,7.926,0.753
5000,5,9,7.893,0.756
5000,5,10,8.812,0.838
5000,5,10,8.795,0.830
5000,5,10,8.689,0.827
5000,5,10,8.800,0.847
5000,5,10,8.888,0.838
5000,6,1,1.137,0.179
5000,6,1,1.170,0.176
5000,6,1,1.132,0.184
5000,6,1,1.184,0.206
5000,6,1,1.185,0.178
5000,6,2,2.202,0.268
5000,6,2,2.254,0.269
5000,6,2,2.267,0.273
5000,6,2,2.156,0.263
5000,6,2,2.196,0.262
5000,6,3,3.251,0.357
5000,6,3,3.258,0.357
5000,6,3,3.324,0.353
5000,6,3,3.228,0.356
5000,6,3,3.259,0.354
5000,6,4,4.276,0.443
5000,6,4,4.288,0.442
5000,6,4,4.277,0.439
5000,6,4,4.261,0.443
5000,6,4,4.323,0.464
5000,6,5,5.358,0.525
5000,6,5,5.258,0.532
5000,6,5,5.292,0.530
5000,6,5,5.323,0.534
5000,6,5,5.324,0.526
5000,6,6,6.396,0.618
5000,6,6,6.363,0.624
5000,6,6,6.359,0.623
5000,6,6,6.328,0.621
5000,6,6,6.396,0.618
5000,6,7,7.421,0.709
5000,6,7,7.446,0.725
5000,6,7,7.420,0.705
5000,6,7,7.531,0.713
5000,6,7,7.404,0.710
5000,6,9,9.354,0.882
5000,6,9,9.461,0.889
5000,6,9,9.581,0.892
5000,6,9,9.499,0.885
5000,6,9,9.507,0.894
5000,6,9,9.315,0.869
5000,6,9,9.074,0.859
5000,6,9,9.156,0.861
5000,6,9,9.070,0.861
5000,6,9,9.072,0.868
5000,6,10,10.121,0.956
5000,6,10,10.470,0.999
5000,6,10,10.625,1.035
5000,6,10,10.299,0.951
5000,6,10,10.009,0.955
5000,7,1,1.266,0.188
5000,7,1,1.255,0.188
5000,7,1,1.270,0.185
5000,7,1,1.237,0.182
5000,7,1,1.225,0.186
5000,7,2,2.427,0.289
5000,7,2,2.416,0.287
5000,7,2,2.444,0.288
5000,7,2,2.405,0.290
5000,7,2,2.422,0.290
5000,7,3,3.612,0.394
5000,7,3,3.591,0.388
5000,7,3,3.578,0.392
5000,7,3,3.895,0.404
5000,7,3,3.788,0.400
5000,7,4,4.948,0.505
5000,7,4,5.009,0.500
5000,7,4,4.969,0.509
5000,7,4,4.955,0.508
5000,7,4,5.049,0.509
5000,7,5,6.344,0.616
5000,7,5,6.205,0.643
5000,7,5,6.233,0.602
5000,7,5,6.263,0.598
5000,7,5,6.003,0.612
5000,7,6,6.985,0.685
5000,7,6,7.481,0.703
5000,7,6,7.445,0.710
5000,7,6,7.470,0.733
5000,7,6,7.485,0.717
5000,7,7,8.675,0.826
5000,7,7,8.529,0.815
5000,7,7,8.694,0.798
5000,7,7,8.264,0.789
5000,7,7,8.487,0.794
5000,7,9,10.575,0.993
5000,7,9,10.842,1.016
5000,7,9,10.935,1.028
5000,7,9,11.080,1.051
5000,7,9,11.151,1.018
5000,7,9,11.082,1.022
5000,7,9,11.153,1.031
5000,7,9,11.045,1.022
5000,7,9,11.184,1.032
5000,7,9,11.167,1.028
5000,7,10,12.362,1.122
5000,7,10,12.160,1.126
5000,7,10,12.355,1.135
5000,7,10,12.365,1.122
5000,7,10,12.322,1.117
5000,9,1,1.746,0.220
5000,9,1,1.637,0.218
5000,9,1,1.627,0.225
5000,9,1,1.657,0.221
5000,9,1,1.694,0.220
5000,9,2,3.287,0.360
5000,9,2,3.233,0.353
5000,9,2,3.255,0.354
5000,9,2,3.274,0.360
5000,9,2,3.228,0.363
5000,9,3,4.826,0.484
5000,9,3,4.847,0.504
5000,9,3,4.826,0.491
5000,9,3,4.790,0.476
5000,9,3,4.820,0.486
5000,9,4,6.381,0.624
5000,9,4,6.413,0.624
5000,9,4,6.470,0.619
5000,9,4,6.327,0.628
5000,9,4,6.543,0.652
5000,9,5,8.063,0.751
5000,9,5,7.830,0.752
5000,9,5,7.913,0.806
5000,9,5,7.932,0.749
5000,9,5,7.959,0.806
5000,9,6,9.435,0.884
5000,9,6,9.473,0.915
5000,9,6,9.061,0.887
5000,9,6,9.086,0.867
5000,9,6,9.078,0.869
5000,9,7,10.588,0.990
5000,9,7,10.577,0.993
5000,9,7,10.410,0.994
5000,9,7,10.616,0.996
5000,9,7,10.561,0.992
5000,9,9,13.738,1.297
5000,9,9,14.202,1.281
5000,9,9,14.883,1.296
5000,9,9,14.372,1.304
5000,9,9,14.286,1.312
5000,9,9,14.184,1.296
5000,9,9,14.357,1.274
5000,9,9,14.274,1.278
5000,9,9,14.161,1.286
5000,9,9,14.037,1.270
5000,9,10,15.173,1.387
5000,9,10,15.079,1.381
5000,9,10,14.911,1.383
5000,9,10,15.101,1.391
5000,9,10,15.009,1.414
5000,9,1,1.591,0.217
5000,9,1,1.603,0.221
5000,9,1,1.599,0.214
5000,9,1,1.579,0.213
5000,9,1,1.556,0.211
5000,9,2,3.089,0.350
5000,9,2,3.093,0.343
5000,9,2,3.077,0.345
5000,9,2,3.464,0.404
5000,9,2,3.350,0.369
5000,9,3,4.884,0.492
5000,9,3,4.868,0.481
5000,9,3,4.923,0.494
5000,9,3,4.974,0.495
5000,9,3,4.928,0.540
5000,9,4,6.381,0.624
5000,9,4,6.567,0.634
5000,9,4,6.601,0.646
5000,9,4,6.560,0.637
5000,9,4,6.527,0.636
5000,9,5,8.166,0.764
5000,9,5,8.106,0.770
5000,9,5,7.966,0.761
5000,9,5,8.209,0.821
5000,9,5,8.249,0.777
5000,9,6,9.900,0.900
5000,9,6,9.752,0.887
5000,9,6,9.872,0.901
5000,9,6,9.763,0.901
5000,9,6,9.690,0.893
5000,9,7,11.342,1.029
5000,9,7,11.343,1.035
5000,9,7,11.081,1.082
5000,9,7,11.346,1.024
5000,9,7,11.320,1.047
5000,9,9,14.488,1.468
5000,9,9,13.925,1.266
5000,9,9,13.454,1.261
5000,9,9,13.559,1.258
5000,9,9,13.587,1.263
5000,9,9,13.401,1.253
5000,9,9,13.574,1.260
5000,9,9,14.225,1.356
5000,9,9,14.668,1.339
5000,9,9,14.548,1.292
5000,9,10,16.394,1.490
5000,9,10,16.491,1.455
5000,9,10,16.059,1.505
5000,9,10,16.070,1.434
5000,9,10,16.106,1.471
5000,10,1,1.925,0.238
5000,10,1,1.898,0.243
5000,10,1,1.845,0.238
5000,10,1,1.914,0.245
5000,10,1,1.913,0.238
5000,10,2,3.659,0.389
5000,10,2,3.742,0.399
5000,10,2,3.651,0.393
5000,10,2,3.726,0.389
5000,10,2,3.778,0.387
5000,10,3,5.469,0.541
5000,10,3,5.528,0.541
5000,10,3,5.455,0.594
5000,10,3,5.334,0.532
5000,10,3,5.397,0.556
5000,10,4,7.382,0.702
5000,10,4,7.323,0.688
5000,10,4,7.179,0.686
5000,10,4,7.239,0.765
5000,10,4,7.298,0.696
5000,10,5,8.928,0.843
5000,10,5,9.200,0.836
5000,10,5,9.044,0.847
5000,10,5,9.009,0.841
5000,10,5,9.050,0.851
5000,10,6,11.040,0.988
5000,10,6,10.831,1.092
5000,10,6,10.872,0.979
5000,10,6,10.800,0.982
5000,10,6,10.789,0.997
5000,10,7,12.554,1.152
5000,10,7,12.605,1.143
5000,10,7,12.692,1.141
5000,10,7,12.629,1.136
5000,10,7,12.584,1.107
5000,10,9,15.025,1.452
5000,10,9,15.111,1.379
5000,10,9,16.274,1.448
5000,10,9,15.898,1.443
5000,10,9,16.134,1.489
5000,10,9,16.339,1.432
5000,10,9,15.879,1.439
5000,10,9,16.104,1.436
5000,10,9,16.025,1.429
5000,10,9,15.923,1.495
5000,10,10,17.938,1.586
5000,10,10,17.749,1.575
5000,10,10,18.551,1.558
5000,10,10,16.968,1.577
5000,10,10,17.460,1.549
10000,1,1,0.652,0.202
10000,1,1,0.556,0.195
10000,1,1,0.534,0.184
10000,1,1,0.566,0.195
10000,1,1,0.533,0.185
10000,1,2,0.885,0.208
10000,1,2,0.909,0.207
10000,1,2,1.144,0.220
10000,1,2,0.987,0.213
10000,1,2,1.032,0.207
10000,1,3,1.260,0.220
10000,1,3,1.260,0.222
10000,1,3,1.306,0.221
10000,1,3,1.270,0.224
10000,1,3,1.275,0.221
10000,1,4,1.686,0.249
10000,1,4,1.715,0.239
10000,1,4,1.687,0.235
10000,1,4,1.648,0.237
10000,1,4,1.614,0.240
10000,1,5,1.951,0.252
10000,1,5,1.966,0.251
10000,1,5,2.005,0.258
10000,1,5,2.084,0.251
10000,1,5,2.052,0.262
10000,1,6,2.278,0.261
10000,1,6,2.275,0.270
10000,1,6,2.341,0.264
10000,1,6,2.319,0.271
10000,1,6,2.330,0.268
10000,1,7,2.755,0.284
10000,1,7,2.580,0.280
10000,1,7,2.574,0.273
10000,1,7,2.569,0.269
10000,1,7,2.518,0.273
10000,1,9,3.212,0.300
10000,1,9,3.201,0.302
10000,1,9,3.189,0.301
10000,1,9,3.197,0.301
10000,1,9,3.205,0.296
10000,1,9,3.126,0.299
10000,1,9,3.195,0.297
10000,1,9,3.205,0.299
10000,1,9,3.176,0.300
10000,1,9,3.193,0.301
10000,1,10,3.540,0.316
10000,1,10,3.523,0.320
10000,1,10,3.563,0.316
10000,1,10,3.545,0.316
10000,1,10,3.563,0.317
10000,2,1,0.835,0.199
10000,2,1,0.843,0.202
10000,2,1,0.844,0.199
10000,2,1,0.844,0.199
10000,2,1,0.839,0.200
10000,2,2,1.511,0.222
10000,2,2,1.464,0.224
10000,2,2,1.482,0.230
10000,2,2,1.509,0.228
10000,2,2,1.511,0.229
10000,2,3,2.202,0.256
10000,2,3,2.154,0.256
10000,2,3,2.171,0.259
10000,2,3,2.395,0.256
10000,2,3,2.223,0.256
10000,2,4,2.815,0.284
10000,2,4,2.819,0.288
10000,2,4,2.823,0.299
10000,2,4,3.136,0.297
10000,2,4,3.150,0.301
10000,2,5,3.785,0.322
10000,2,5,3.674,0.319
10000,2,5,3.559,0.309
10000,2,5,3.420,0.314
10000,2,5,3.550,0.363
10000,2,6,4.546,0.353
10000,2,6,4.485,0.415
10000,2,6,4.508,0.354
10000,2,6,4.455,0.365
10000,2,6,4.533,0.360
10000,2,7,5.237,0.386
10000,2,7,5.193,0.387
10000,2,7,5.178,0.376
10000,2,7,5.175,0.384
10000,2,7,5.184,0.390
10000,2,9,6.607,0.460
10000,2,9,6.674,0.454
10000,2,9,6.611,0.456
10000,2,9,6.688,0.459
10000,2,9,6.610,0.461
10000,2,9,6.547,0.439
10000,2,9,6.763,0.444
10000,2,9,6.725,0.451
10000,2,9,6.818,0.448
10000,2,9,6.620,0.445
10000,2,10,7.417,0.477
10000,2,10,7.345,0.531
10000,2,10,7.204,0.464
10000,2,10,7.391,0.475
10000,2,10,7.341,0.479
10000,3,1,1.259,0.233
10000,3,1,1.286,0.233
10000,3,1,1.241,0.223
10000,3,1,1.272,0.224
10000,3,1,1.261,0.257
10000,3,2,2.399,0.265
10000,3,2,2.215,0.260
10000,3,2,2.204,0.260
10000,3,2,2.237,0.257
10000,3,2,2.199,0.258
10000,3,3,3.420,0.312
10000,3,3,3.370,0.305
10000,3,3,3.324,0.315
10000,3,3,3.378,0.317
10000,3,3,3.405,0.308
10000,3,4,4.447,0.403
10000,3,4,4.581,0.351
10000,3,4,4.654,0.346
10000,3,4,4.663,0.352
10000,3,4,4.464,0.359
10000,3,5,5.593,0.398
10000,3,5,5.656,0.402
10000,3,5,5.476,0.402
10000,3,5,5.503,0.404
10000,3,5,5.559,0.402
10000,3,6,6.654,0.449
10000,3,6,6.700,0.445
10000,3,6,6.834,0.454
10000,3,6,6.714,0.448
10000,3,6,6.577,0.444
10000,3,7,7.655,0.501
10000,3,7,7.704,0.497
10000,3,7,7.770,0.494
10000,3,7,7.745,0.490
10000,3,7,7.638,0.494
10000,3,9,9.315,0.558
10000,3,9,9.496,0.594
10000,3,9,9.774,0.577
10000,3,9,9.812,0.584
10000,3,9,9.891,0.575
10000,3,9,9.856,0.584
10000,3,9,9.620,0.594
10000,3,9,9.807,0.626
10000,3,9,9.779,0.574
10000,3,9,9.773,0.586
10000,3,10,10.918,0.628
10000,3,10,10.673,0.640
10000,3,10,10.881,0.633
10000,3,10,11.433,0.654
10000,3,10,10.878,0.625
10000,4,1,1.608,0.235
10000,4,1,1.626,0.243
10000,4,1,1.598,0.232
10000,4,1,1.625,0.240
10000,4,1,1.592,0.253
10000,4,2,2.942,0.303
10000,4,2,3.022,0.295
10000,4,2,3.019,0.300
10000,4,2,3.055,0.299
10000,4,2,3.173,0.294
10000,4,3,4.480,0.351
10000,4,3,4.438,0.358
10000,4,3,4.487,0.356
10000,4,3,4.421,0.359
10000,4,3,4.433,0.365
10000,4,4,5.913,0.422
10000,4,4,5.861,0.403
10000,4,4,5.847,0.418
10000,4,4,5.958,0.420
10000,4,4,5.904,0.458
10000,4,5,7.317,0.476
10000,4,5,7.404,0.478
10000,4,5,7.391,0.473
10000,4,5,7.162,0.502
10000,4,5,7.316,0.476
10000,4,6,8.778,0.537
10000,4,6,8.875,0.534
10000,4,6,8.798,0.549
10000,4,6,8.768,0.536
10000,4,6,8.577,0.538
10000,4,7,10.200,0.647
10000,4,7,10.138,0.606
10000,4,7,10.229,0.612
10000,4,7,10.186,0.600
10000,4,7,10.190,0.596
10000,4,9,12.726,0.718
10000,4,9,13.085,0.711
10000,4,9,12.993,0.723
10000,4,9,13.077,0.721
10000,4,9,12.815,0.717
10000,4,9,13.055,0.722
10000,4,9,13.029,0.718
10000,4,9,12.966,0.708
10000,4,9,12.845,0.709
10000,4,9,13.317,0.763
10000,4,10,14.511,0.793
10000,4,10,14.448,0.781
10000,4,10,14.172,0.814
10000,4,10,14.545,0.772
10000,4,10,14.560,0.780
10000,5,1,2.103,0.244
10000,5,1,1.865,0.239
10000,5,1,1.817,0.238
10000,5,1,1.903,0.241
10000,5,1,1.850,0.246
10000,5,2,3.498,0.315
10000,5,2,3.498,0.314
10000,5,2,3.491,0.316
10000,5,2,3.818,0.344
10000,5,2,3.816,0.332
10000,5,3,5.501,0.405
10000,5,3,5.579,0.407
10000,5,3,5.562,0.405
10000,5,3,5.469,0.389
10000,5,3,5.640,0.404
10000,5,4,7.003,0.462
10000,5,4,7.518,0.497
10000,5,4,7.396,0.481
10000,5,4,7.344,0.476
10000,5,4,7.318,0.485
10000,5,5,8.954,0.538
10000,5,5,9.086,0.551
10000,5,5,9.151,0.562
10000,5,5,9.053,0.553
10000,5,5,9.161,0.548
10000,5,6,10.926,0.628
10000,5,6,10.670,0.629
10000,5,6,10.941,0.625
10000,5,6,10.924,0.624
10000,5,6,11.069,0.637
10000,5,7,12.620,0.699
10000,5,7,12.306,0.697
10000,5,7,12.564,0.701
10000,5,7,12.736,0.701
10000,5,7,12.780,0.672
10000,5,9,15.164,0.822
10000,5,9,15.314,0.820
10000,5,9,15.293,0.818
10000,5,9,15.173,0.825
10000,5,9,15.115,0.852
10000,5,9,15.310,0.813
10000,5,9,15.137,0.815
10000,5,9,15.247,0.819
10000,5,9,15.169,0.819
10000,5,9,15.081,0.816
10000,5,10,16.818,0.883
10000,5,10,16.787,0.886
10000,5,10,16.718,0.897
10000,5,10,16.717,0.886
10000,5,10,16.626,0.891
10000,6,1,2.152,0.258
10000,6,1,2.142,0.252
10000,6,1,2.157,0.258
10000,6,1,2.146,0.257
10000,6,1,2.152,0.256
10000,6,2,4.120,0.337
10000,6,2,4.107,0.342
10000,6,2,4.122,0.343
10000,6,2,4.106,0.338
10000,6,2,4.084,0.343
10000,6,3,6.125,0.430
10000,6,3,6.106,0.428
10000,6,3,6.084,0.428
10000,6,3,6.083,0.428
10000,6,3,6.057,0.428
10000,6,4,8.043,0.516
10000,6,4,8.012,0.518
10000,6,4,8.021,0.511
10000,6,4,8.084,0.513
10000,6,4,8.093,0.512
10000,6,5,10.042,0.598
10000,6,5,10.012,0.602
10000,6,5,10.053,0.702
10000,6,5,11.068,0.611
10000,6,5,11.018,0.624
10000,6,6,12.941,0.725
10000,6,6,12.764,0.719
10000,6,6,13.913,0.813
10000,6,6,13.537,0.718
10000,6,6,13.795,0.774
10000,6,7,14.714,0.792
10000,6,7,14.725,0.774
10000,6,7,14.217,0.770
10000,6,7,14.383,0.774
10000,6,7,14.020,0.776
10000,6,9,18.368,0.954
10000,6,9,18.119,0.942
10000,6,9,17.907,0.939
10000,6,9,18.607,0.947
10000,6,9,18.405,0.957
10000,6,9,18.177,0.946
10000,6,9,18.179,0.936
10000,6,9,18.607,0.953
10000,6,9,18.303,0.944
10000,6,9,18.278,0.947
1000000,1,1,49.209,10000,6,10,20.231,1.032
16.986
10000,6,10,20.175,1.031
10000,6,10,20.217,1.033
1000000,1,1,49.015,10000,6,10,20.224,1.030
16.981
10000,6,10,20.058,1.034
10000,7,1,2.484,0.269
10000,7,1,2.486,0.267
10000,7,1,2.498,0.275
10000,7,1,2.503,0.273
10000,7,1,2.503,0.273
10000,7,2,4.830,0.374
10000,7,2,4.803,0.377
1000000,1,1,49.026,10000,7,2,4.845,0.371
10000,7,2,4.830,0.370
16.800
10000,7,2,4.791,0.374
10000,7,3,7.070,0.471
10000,7,3,7.172,0.471
10000,7,3,7.090,0.472
10000,7,3,7.100,0.471
10000,7,3,7.098,0.473
1000000,1,1,48.650,10000,7,4,9.474,0.575
10000,7,4,9.388,0.567
16.929
10000,7,4,9.498,0.577
10000,7,4,9.440,0.578
10000,7,4,9.503,0.580
10000,7,5,11.784,0.682
1000000,1,1,49.111,10000,7,5,11.829,0.678
16.808
10000,7,5,11.757,0.674
10000,7,5,11.720,0.672
10000,7,5,11.773,0.674
10000,7,6,14.144,0.777
10000,7,6,14.131,0.776
10000,7,6,14.117,0.771
1000000,1,2,82.305,10000,7,6,14.154,0.774
16.968
10000,7,6,14.058,0.777
10000,7,7,16.419,0.874
10000,7,7,16.420,0.985
10000,7,7,17.054,0.889
10000,7,7,16.831,1000000,1,2,83.793,0.884
16.940
10000,7,7,16.483,0.884
10000,7,9,21.062,1.071
10000,7,9,21.049,1.083
10000,7,9,21.059,1.081
1000000,1,2,82.237,10000,7,9,21.114,1.070
16.843
10000,7,9,21.012,1.085
10000,7,9,21.083,1.077
10000,7,9,21.133,1.080
1000000,1,2,82.191,10000,7,9,21.119,1.085
16.841
10000,7,9,21.064,1.077
10000,7,9,21.223,1.098
10000,7,10,23.569,1.180
1000000,1,2,82.583,10000,7,10,23.454,1.221
17.157
10000,7,10,23.713,1.182
10000,7,10,23.543,1.192
10000,7,10,23.919,1.194
10000,9,1,3.209,0.304
10000,9,1,3.192,0.303
10000,9,1,3.186,0.305
10000,9,1,3.203,0.306
10000,9,1,3.199,0.303
10000,9,2,6.182,0.429
10000,9,2,6.258,0.435
10000,9,2,6.177,0.432
10000,9,2,6.147,0.431
1000000,1,3,117.382,10000,9,2,6.149,0.434
10000,9,3,9.095,0.556
16.942
10000,9,3,9.124,0.561
10000,9,3,9.098,0.568
10000,9,3,9.119,0.561
10000,9,3,9.094,0.562
10000,9,4,12.070,0.690
10000,9,4,12.028,0.690
10000,9,4,12.113,0.693
10000,9,4,12.074,0.696
10000,9,4,12.067,0.692
1000000,1,3,115.756,10000,9,5,15.139,0.817
16.846
